user_id,age_phone,gender_phone,location,phone_brand,os_phone,screen_time_hours,data_usage_gb_month_phone,calls_duration_mins,apps_installed_phone,social_media_hours,ecom_spend_inr,streaming_hours,gaming_hours,recharge_inr,primary_use,device_model,os_behavior,app_usage_mins,screen_on_hours,battery_drain_mah,apps_installed_behavior,data_usage_mb_day,age_behavior,gender_behavior,behavior_class,data_usage_gb_month_behavior,cred,amazon,flipkart,meesho,jar,paytm,upi_txn,upi_amt,ecom_orders,ecom_amt,avg_order_value,short_video_hours,ott_hours,loan_apps,emi_count,digital_gold_sip,prime_sub,fintech_score,ecommerce_score,payments_score,entertainment_score,premium_flag
U00607,42.0,Female,Mumbai,Samsung,Android,6.1,33.1,192.7,26.0,5.4,1838.0,6.9,0.0,702.0,Entertainment,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
U00608,30.0,Female,Mumbai,Vivo,Android,7.6,49.9,156.2,12.0,1.7,9530.0,1.8,1.2,948.0,Education,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.2,0
U00609,56.0,Other,Mumbai,Xiaomi,Android,9.2,9.6,36.7,93.0,3.7,8156.0,4.8,2.0,1769.0,Social Media,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,0
U00610,32.0,Other,Delhi,Oppo,Android,1.2,32.2,258.3,167.0,3.7,9960.0,7.9,2.9,1811.0,Education,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.9,0
U00611,24.0,Female,Ahmedabad,Samsung,Android,9.4,22.0,103.5,120.0,5.0,1219.0,7.9,1.1,766.0,Education,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.1,0
U00612,57.0,Male,Delhi,Apple,iOS,3.3,47.2,230.3,41.0,4.3,2225.0,0.6,3.4,901.0,Education,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.4,0
U00613,23.0,Male,Hyderabad,Apple,iOS,9.3,34.5,46.0,106.0,1.0,6203.0,3.2,1.8,278.0,Entertainment,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0
U00614,27.0,Male,Delhi,Realme,Android,1.6,22.5,244.2,195.0,1.1,1987.0,7.7,0.7,387.0,Education,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7,0
U00615,20.0,Female,Lucknow,Nokia,Android,11.8,33.1,284.3,170.0,1.1,9996.0,6.5,1.0,727.0,Education,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0
U00616,43.0,Female,Jaipur,Apple,iOS,5.5,24.3,75.9,183.0,2.5,7721.0,3.2,0.9,422.0,Social Media,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0
U00617,49.0,Other,Mumbai,Oppo,Android,11.8,31.4,134.5,27.0,2.6,3225.0,1.7,0.1,1192.0,Gaming,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0
U00618,22.0,Female,Chennai,Vivo,Android,10.1,12.9,207.6,64.0,4.7,6478.0,2.8,1.3,168.0,Social Media,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.3,0
U00619,44.0,Male,Jaipur,OnePlus,Android,10.4,7.9,215.1,168.0,3.1,129.0,7.3,2.1,1714.0,Gaming,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.1,0
U00620,29.0,Female,Mumbai,Xiaomi,Android,9.8,27.8,260.8,22.0,3.4,9228.0,5.7,0.8,780.0,Work,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8,0
U00621,54.0,Female,Bangalore,OnePlus,Android,8.8,16.1,133.4,166.0,2.1,8830.0,1.6,1.6,963.0,Entertainment,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.6,0
U00622,24.0,Female,Jaipur,Apple,iOS,8.2,46.8,136.5,132.0,3.5,2106.0,4.3,3.4,700.0,Education,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.4,0
U00623,15.0,Female,Bangalore,Oppo,Android,1.3,31.2,75.4,198.0,3.0,4172.0,2.4,3.4,1780.0,Education,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.4,0
U00624,47.0,Other,Kolkata,Oppo,Android,2.5,27.6,121.8,64.0,3.2,1450.0,1.2,1.4,1625.0,Entertainment,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.4,0
U00625,36.0,Female,Lucknow,Vivo,Android,1.1,22.8,65.5,166.0,2.1,6116.0,1.1,2.4,1024.0,Work,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.4,0
U00626,20.0,Male,Ahmedabad,Xiaomi,Android,4.5,6.3,192.1,36.0,2.1,5180.0,3.1,3.7,240.0,Education,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.7,0
U00627,29.0,Male,Hyderabad,Motorola,Android,7.9,41.4,228.8,36.0,5.3,751.0,0.9,1.1,892.0,Work,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.1,0
U00628,53.0,Male,Hyderabad,Nokia,Android,3.6,11.8,95.2,79.0,4.3,8643.0,4.5,1.1,300.0,Social Media,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.1,0
U00629,30.0,Female,Delhi,Motorola,Android,2.0,26.9,290.3,38.0,4.5,9675.0,5.8,4.7,1356.0,Entertainment,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.7,0
U00630,45.0,Other,Bangalore,Nokia,Android,10.2,34.1,175.0,74.0,1.1,9930.0,4.5,0.5,1768.0,Entertainment,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5,0
U00631,44.0,Other,Ahmedabad,Google Pixel,Android,3.5,12.0,109.8,29.0,4.1,6645.0,3.6,0.0,139.0,Work,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
U00632,39.0,Other,Hyderabad,Motorola,Android,1.3,18.7,46.4,24.0,5.6,8067.0,5.7,4.7,1557.0,Gaming,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.7,0
U00633,22.0,Other,Bangalore,Motorola,Android,1.3,45.9,182.0,20.0,0.7,6391.0,4.9,3.2,1235.0,Social Media,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.2,0
U00634,25.0,Male,Kolkata,Apple,iOS,10.5,28.1,221.4,115.0,5.3,8160.0,4.6,4.0,716.0,Work,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.0,0
U00635,46.0,Male,Delhi,Realme,Android,9.1,33.2,247.2,102.0,5.0,3534.0,7.5,0.4,1773.0,Work,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4,0
U00636,16.0,Male,Kolkata,Realme,Android,6.2,23.1,267.9,86.0,2.5,8078.0,3.9,0.7,1535.0,Social Media,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7,0
U00637,31.0,Female,Hyderabad,Xiaomi,Android,1.9,30.1,137.3,191.0,4.5,1335.0,6.0,4.7,213.0,Social Media,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.7,0
U00638,26.0,Other,Lucknow,Apple,iOS,10.5,4.2,249.0,189.0,1.6,6107.0,1.3,1.0,953.0,Entertainment,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0
U00639,37.0,Other,Ahmedabad,Motorola,Android,8.5,35.2,236.9,140.0,2.9,7286.0,2.6,0.9,327.0,Work,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0
U00640,29.0,Female,Jaipur,Apple,iOS,11.6,8.5,295.4,118.0,0.7,3305.0,7.2,3.4,614.0,Gaming,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.4,0
U00641,15.0,Other,Delhi,Oppo,Android,7.6,34.9,91.2,11.0,2.8,8061.0,6.6,3.5,156.0,Work,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.5,0
U00642,57.0,Male,Kolkata,Realme,Android,7.2,7.2,111.0,62.0,5.2,6233.0,3.2,4.2,202.0,Education,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.2,0
U00643,18.0,Other,Delhi,Nokia,Android,5.0,32.0,201.5,27.0,4.5,697.0,4.7,2.6,1786.0,Gaming,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.6,0
U00644,36.0,Other,Jaipur,Oppo,Android,7.9,10.8,46.1,96.0,1.7,8147.0,6.4,1.2,876.0,Gaming,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.2,0
U00645,43.0,Male,Lucknow,Vivo,Android,3.6,5.1,216.7,172.0,1.9,9361.0,6.3,3.2,1722.0,Social Media,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.2,0
U00646,58.0,Other,Ahmedabad,Vivo,Android,2.3,9.2,223.6,199.0,3.4,2280.0,3.4,0.5,1094.0,Education,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5,0
U00647,28.0,Male,Kolkata,Motorola,Android,8.9,13.2,252.6,170.0,3.5,5280.0,5.8,4.5,344.0,Work,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.5,0
U00648,24.0,Male,Ahmedabad,Samsung,Android,4.2,12.7,296.7,125.0,2.9,9602.0,1.6,1.4,464.0,Education,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.4,0
U00649,37.0,Other,Kolkata,Motorola,Android,5.8,14.0,140.9,91.0,6.0,9592.0,1.1,4.4,727.0,Education,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.4,0
U00650,56.0,Female,Chennai,Google Pixel,Android,1.2,37.5,163.1,38.0,4.1,2778.0,5.1,1.8,817.0,Social Media,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0
U00651,29.0,Other,Pune,Oppo,Android,3.5,9.3,192.4,24.0,4.4,2955.0,2.1,0.7,143.0,Work,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7,0
U00652,57.0,Other,Mumbai,Oppo,Android,7.3,22.9,175.0,87.0,2.9,1443.0,4.3,2.0,1547.0,Social Media,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,0
U00653,44.0,Male,Delhi,Google Pixel,Android,4.7,17.6,84.9,78.0,4.1,2259.0,3.0,3.3,1629.0,Gaming,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.3,0
U00654,52.0,Female,Lucknow,Nokia,Android,5.6,31.8,201.2,147.0,1.2,2916.0,7.4,2.8,1083.0,Work,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.8,0
U00655,20.0,Male,Ahmedabad,Motorola,Android,6.3,10.4,37.8,93.0,0.8,7597.0,1.9,3.0,834.0,Entertainment,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0
U00656,50.0,Female,Mumbai,Google Pixel,Android,9.4,47.4,35.1,113.0,2.9,3897.0,4.0,4.3,1389.0,Social Media,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.3,0
U00657,46.0,Female,Hyderabad,Motorola,Android,5.2,22.6,38.7,94.0,4.7,829.0,5.8,0.6,473.0,Social Media,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6,0
U00658,56.0,Other,Bangalore,Samsung,Android,6.8,3.1,241.4,21.0,5.8,1014.0,7.6,4.9,1439.0,Education,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.9,0
U00659,39.0,Male,Jaipur,Vivo,Android,4.0,3.9,131.7,150.0,3.9,7356.0,3.9,4.5,1490.0,Education,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.5,0
U00660,37.0,Female,Mumbai,Oppo,Android,8.0,17.1,33.4,166.0,5.7,3935.0,3.9,1.4,492.0,Work,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.4,0
U00661,31.0,Female,Jaipur,Oppo,Android,1.1,22.8,102.4,18.0,4.6,7450.0,6.8,1.9,1734.0,Gaming,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.9,0
U00662,45.0,Male,Pune,Oppo,Android,4.9,33.6,185.6,89.0,3.3,2000.0,4.4,4.6,983.0,Education,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.6,0
U00663,29.0,Male,Ahmedabad,Nokia,Android,3.2,49.0,55.4,27.0,4.5,196.0,7.3,2.8,1125.0,Education,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.8,0
U00664,30.0,Female,Pune,Realme,Android,4.9,20.6,250.5,38.0,2.9,1805.0,0.8,4.3,1870.0,Education,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.3,0
U00665,37.0,Male,Ahmedabad,Vivo,Android,3.3,40.2,107.0,64.0,4.2,5755.0,3.1,4.3,1231.0,Gaming,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.3,0
U00666,53.0,Male,Chennai,Apple,iOS,4.7,40.6,217.1,57.0,3.0,5738.0,2.9,4.6,1653.0,Entertainment,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.6,0
U00667,53.0,Female,Kolkata,Samsung,Android,9.3,24.6,7.1,105.0,5.3,7792.0,7.0,3.6,204.0,Gaming,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.6,0
U00668,30.0,Female,Chennai,Vivo,Android,4.4,13.4,137.2,85.0,5.5,3018.0,2.2,4.8,1628.0,Gaming,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.8,0
U00669,30.0,Male,Mumbai,OnePlus,Android,7.7,13.2,250.0,134.0,1.6,7801.0,7.2,2.8,1432.0,Social Media,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.8,0
U00670,56.0,Male,Mumbai,Nokia,Android,3.9,45.3,298.4,184.0,1.2,7588.0,5.4,4.6,422.0,Work,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.6,0
U00671,23.0,Female,Chennai,Oppo,Android,6.0,6.6,275.8,96.0,5.4,2557.0,2.0,3.4,665.0,Education,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.4,0
U00672,52.0,Male,Bangalore,Google Pixel,Android,9.1,47.2,259.5,78.0,3.8,1019.0,5.1,4.3,1511.0,Gaming,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.3,0
U00673,44.0,Other,Jaipur,Vivo,Android,11.7,43.7,101.3,135.0,5.5,250.0,6.1,1.2,838.0,Work,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.2,0
U00674,18.0,Other,Jaipur,Vivo,Android,3.3,20.8,180.7,88.0,3.3,4480.0,7.3,3.2,1887.0,Entertainment,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.2,0
U00675,31.0,Other,Mumbai,Apple,iOS,11.1,10.3,123.2,87.0,3.3,597.0,3.8,0.2,1388.0,Work,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2,0
U00676,20.0,Other,Jaipur,Motorola,Android,5.4,46.9,261.4,43.0,4.9,894.0,4.2,4.1,299.0,Gaming,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.1,0
U00677,31.0,Female,Kolkata,Motorola,Android,5.3,10.3,98.6,74.0,2.7,5356.0,7.7,0.7,1115.0,Gaming,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7,0
U00678,36.0,Other,Bangalore,Oppo,Android,9.5,11.5,71.6,161.0,1.5,9992.0,6.5,2.3,532.0,Work,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.3,0
U00679,50.0,Female,Bangalore,Samsung,Android,11.7,32.1,7.5,162.0,5.2,1642.0,5.6,2.6,783.0,Entertainment,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.6,0
U00680,38.0,Female,Mumbai,Realme,Android,9.1,20.2,162.1,65.0,1.7,4614.0,5.9,4.3,670.0,Gaming,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.3,0
U00681,36.0,Male,Chennai,Xiaomi,Android,7.7,16.0,79.7,38.0,4.0,8584.0,5.3,0.0,685.0,Work,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
U00682,46.0,Other,Lucknow,Realme,Android,9.2,30.3,67.2,100.0,5.9,8131.0,4.4,1.2,118.0,Gaming,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.2,0
U00683,22.0,Female,Bangalore,Xiaomi,Android,4.2,27.9,94.0,133.0,5.5,8690.0,7.7,3.8,1690.0,Education,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.8,0
U00684,15.0,Female,Pune,Motorola,Android,4.2,21.0,239.0,39.0,1.4,1121.0,2.3,2.7,1247.0,Social Media,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.7,0
U00685,59.0,Other,Mumbai,Samsung,Android,3.1,22.6,242.2,26.0,4.6,5715.0,6.9,1.7,1007.0,Work,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.7,0
U00686,40.0,Male,Chennai,Samsung,Android,7.2,42.8,254.1,167.0,5.5,198.0,2.6,3.0,129.0,Social Media,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0
U00687,49.0,Other,Chennai,Motorola,Android,10.2,20.6,126.6,92.0,2.6,8250.0,3.0,3.9,1620.0,Social Media,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.9,0
U00688,55.0,Male,Lucknow,Motorola,Android,6.0,9.9,107.5,179.0,1.4,519.0,7.2,4.2,209.0,Entertainment,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.2,0
U00689,24.0,Male,Kolkata,Xiaomi,Android,12.0,48.8,55.5,183.0,3.0,6811.0,1.7,1.1,648.0,Entertainment,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.1,0
U00690,60.0,Female,Jaipur,Motorola,Android,7.0,2.0,24.5,39.0,4.9,1694.0,7.7,1.7,513.0,Gaming,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.7,0
U00691,40.0,Male,Bangalore,Oppo,Android,11.8,40.6,49.7,36.0,2.4,2918.0,1.3,2.6,533.0,Entertainment,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.6,0
U00692,36.0,Male,Jaipur,Apple,iOS,9.3,2.9,37.6,163.0,1.2,5610.0,5.5,0.7,594.0,Gaming,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7,0
U00693,37.0,Male,Lucknow,Motorola,Android,8.5,34.8,244.4,56.0,4.6,7026.0,6.6,1.7,654.0,Social Media,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.7,0
U00694,37.0,Male,Hyderabad,Vivo,Android,6.2,18.6,97.6,72.0,4.3,9819.0,1.8,4.4,1462.0,Work,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.4,0
U00695,48.0,Female,Ahmedabad,Motorola,Android,2.3,22.1,135.8,145.0,4.5,9126.0,3.5,0.0,677.0,Entertainment,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
U00696,22.0,Female,Pune,Samsung,Android,3.7,3.1,247.3,170.0,5.1,6774.0,2.5,0.2,473.0,Social Media,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2,0
U00697,40.0,Male,Delhi,Samsung,Android,5.0,42.2,165.5,121.0,2.4,3959.0,1.1,2.1,1312.0,Work,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.1,0
U00698,53.0,Female,Mumbai,Xiaomi,Android,8.5,33.4,136.2,71.0,3.2,1187.0,4.9,1.8,1303.0,Gaming,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0
U00699,18.0,Other,Bangalore,Motorola,Android,3.7,17.4,51.3,37.0,3.0,7110.0,5.7,3.1,905.0,Gaming,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.1,0
U00700,24.0,Other,Kolkata,Motorola,Android,1.4,14.6,188.0,185.0,3.1,1675.0,7.5,0.5,573.0,Entertainment,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5,0
U00701,18.0,Female,Pune,Realme,Android,11.2,49.4,89.9,46.0,4.8,6509.0,5.8,2.1,556.0,Social Media,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.1,0
U00702,20.0,Female,Bangalore,Nokia,Android,9.7,4.8,6.1,42.0,5.7,5831.0,6.3,1.9,1592.0,Education,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.9,0
U00703,16.0,Male,Hyderabad,Motorola,Android,10.4,16.0,190.3,11.0,3.2,9174.0,0.5,4.0,596.0,Entertainment,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.0,0
U00704,43.0,Other,Hyderabad,Apple,iOS,11.7,2.5,13.0,39.0,2.2,4577.0,3.9,1.0,746.0,Social Media,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0
U00705,23.0,Other,Bangalore,Google Pixel,Android,11.2,22.2,144.6,174.0,5.5,7485.0,5.7,0.3,680.0,Social Media,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3,0
U00706,49.0,Female,Kolkata,Motorola,Android,7.8,12.6,60.6,37.0,5.8,699.0,1.0,0.9,794.0,Work,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0
U00707,16.0,Other,Hyderabad,OnePlus,Android,7.2,43.2,255.1,183.0,4.9,9627.0,5.5,2.6,139.0,Gaming,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.6,0
U00708,41.0,Female,Jaipur,OnePlus,Android,9.6,15.9,110.4,153.0,1.9,8623.0,2.1,3.0,1370.0,Entertainment,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0
U00709,24.0,Male,Pune,Xiaomi,Android,9.0,46.3,256.5,62.0,2.2,3381.0,1.4,4.1,1478.0,Social Media,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.1,0
U00710,57.0,Male,Kolkata,Xiaomi,Android,5.0,34.5,67.5,187.0,2.2,2882.0,1.3,0.9,568.0,Education,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0
U00711,39.0,Female,Chennai,Nokia,Android,9.7,42.4,58.7,95.0,5.7,3086.0,4.5,1.2,1393.0,Entertainment,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.2,0
U00712,57.0,Other,Bangalore,Motorola,Android,3.3,25.1,91.3,109.0,1.4,5664.0,5.2,2.7,967.0,Education,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.7,0
